Title,Commune,Price,Area_m2,Bedrooms,Bathrooms,ParkingSpots
Departamentodisponibilidadinmediata,EstaciónCentral,$320.00,,1.0,1.0,
"DepartamentoenQuintaAvenida,SanMiguel",Maipú,$310.00,30m2,1.0,1.0,
Departamentodeinterior,LasCondes,$480.00,28m2,1.0,1.0,
DEPARTAMENTOLordCochrane209,Santiago,$390.00,42m2,2.0,1.0,
ArriendoDepto1DConEstacionamientoE.Ramirez/SanDiego,Santiago,$340.00,,1.0,1.0,1
Departamentoduplex(doblepiso),Quilicura,$330.00,,3.0,1.0,
Arriendodepartamentoapasosdelmetrotoesca,Santiago,$290.00,48m2,1.0,1.0,
"AcogedorDepartamento,cercanosupermercadoycol",LasCondes,UF22,73m2,3.0,2.0,1
Arriendodedepartamento,ElBosque,$350.00,,2.0,1.0,
SEARRIENDA2DORMITORIOSINDEPENDENCIAMETROHOSPITALES,Independencia,$280.00,,2.0,2.0,
ArriendoStudioMetroLasRejas,EstaciónCentral,$220.000-8%,,1.0,1.0,
DepartamentoNuevoenZañartu1287,Ñuñoa,$350.00,,1.0,1.0,
SEARRIENDA2DORMITORIOSINDEPENDENCIAMETROHOSPITALES,Independencia,$280.00,,2.0,2.0,
DEPARTAMENTOParis/SantaRosa-MetrosantaLucia,Santiago,$650.000-4%,103m2,3.0,2.0,
"DEPARTAMENTOMapocho3521,QuintaNormal.",QuintaNormal,$284.00,30m2,1.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$360.00,42m2,2.0,1.0,
DepartamentoDomingoSantaMaria2565,Independencia,$396.00,44m2,2.0,2.0,
DepartamentoAvenidaLoEspejo01173,LaCisterna,$303.00,36m2,2.0,1.0,
DepartamentoVillasana1451,QuintaNormal,$359.00,45m2,3.0,1.0,
Arriendodepto.IdealFamiliar.,Santiago,$430.00,56m2,2.0,2.0,
Arriendodpto2p/1est/1bdga,LaCisterna,$420.00,38m2,2.0,1.0,1
Lindodeptoconexcelenteubicación,Santiago,$450.00,55m2,2.0,2.0,
Depto2d1bbellavistalaflorida,LaFlorida,$500.00,,2.0,1.0,1
Deptofrentealmovistar,Santiago,$380.00,32m2,1.0,1.0,
"MetroBellavistalaFlorida,1dormitorio,bodega",LaFlorida,$300.00,35m2,1.0,1.0,
Depto.Living-comedor-terraza+1habitación+1Baño,EstaciónCentral,$270.00,40m2,1.0,1.0,
"SearriendaexcelentedeptoNicasioRetamales,EstaciónCentral,",EstaciónCentral,$380.00,,2.0,1.0,
DPTOENARRIENDOGENERALMACKENNA1490ESQUINASANMARTIN,Santiago,$245.00,32m2,1.0,1.0,
HermosoSemiamobladoapasosdelmetroloovalle,LaCisterna,$400.00,49m2,2.0,2.0,1
ArriendosDepto.Ñuñoa,Ñuñoa,$450.00,,1.0,1.0,
AmpliodepartamentoenMaipu,Maipú,$400.00,,3.0,1.0,
Arriendodedepartamento,ElBosque,$350.00,,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$356.60,39m2,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$356.60,42m2,2.0,1.0,
ARRIENDODEPARTAMENTO1HAB1BALACISTERNA,LaCisterna,$300.00,37m2,1.0,1.0,
Departamento1dormitorioAmobladoBarrioUnivers,Santiago,$390.00,38m2,1.0,1.0,
Departamento1609,QuintaNormal,$420.00,58m2,3.0,2.0,
DepartamentoSantiagoCentro,Santiago,$650.00,80m2,3.0,2.0,1
"Arriendomihermoso,Amplio,Tranquiloyluminoso",Independencia,$290.00,,1.0,1.0,
ArriendoDepto2dorm+2bañosestacionamientobox,Macul,$500.00,,2.0,2.0,1
DeptoSantiagoCentrocercano3EstacionesMetr7o,Santiago,$260.00,,1.0,1.0,
departamentoenerriendo,Santiago,$320.00,,1.0,1.0,
Arriendodedeparmentoestacioncenral,EstaciónCentral,$400.00,48m2,2.0,1.0,1
ArriendaDpto1D+1B+TObispoUmañaU.SantiagodeChileEst.Central,EstaciónCentral,$250.00,,1.0,1.0,
DEPARTAMENTODomeyco,Santiago,$600.00,14m2,1.0,1.0,
ArriendoDepto.2D+2B+Estcybodega/Garantíaenpartes/CercaFranklin,Santiago,$480.00,,2.0,2.0,1
Departamento2Dy2Bconestacionamientoybodega,SanMiguel,$600.00,,2.0,2.0,1
¡IncreíbleDepartamento3D/2BÑUÑOA,Ñuñoa,$580.00,87m2,3.0,2.0,
ParqueO&#039;Higgins2D,Santiago,$350.00,,2.0,2.0,
MetroIrarrazavalDepto2Dorm1BañoVicMackenna955,Santiago,$330.000-6%,45m2,2.0,1.0,
DepartamentoChileEspaña8184TorreA/Colon8169TorreB,LaCisterna,$332.00,36m2,2.0,1.0,
ExcelenteDepartamento,Santiago,$360.00,34m2,1.0,1.0,
Departamento,LaCisterna,$370.00,,2.0,1.0,
ArriendoSanPablo/SanMartín,Santiago,$380.00,,2.0,1.0,
"Departamento2D1B,conestacionamiento",EstaciónCentral,$348.00,42m2,2.0,1.0,1
ArriendoDeptoSantosDumontRecoleta,Recoleta,$480.000Oportunidad,,2.0,2.0,
Habitación,EstaciónCentral,$230.00,,1.0,1.0,
Departamento2DormLira/Marin,Santiago,$450.00,,2.0,1.0,
Departamento,SanBernardo,$370.00,55m2,3.0,1.0,
SearriendadeptoIndependencia1dormitorio1baño+bodega,Independencia,$300.00,,1.0,1.0,
1Dormitorio+1BañoCercanoaMetroEcuador,EstaciónCentral,$230.00,,1.0,1.0,
EdificioAltoColon-MetroHospitales,Independencia,$350.00,45m2,3.0,1.0,
Departamentoamobladoidealparaestudiante,Santiago,$400.00,,1.0,1.0,
DepartamentopequeñoamobladoenSantiagoCentro,Santiago,$300.00,,1.0,1.0,
DepartamentoenCoronelGodoy149,EstaciónCentral,$212.00,,1.0,1.0,
DepartamentoHomeStudioenCoronelGodoy149,EstaciónCentral,$225.00,,1.0,1.0,
3DORMITORIOSESTACIONCENTRAL(94170),EstaciónCentral,$450.00,,3.0,2.0,
SEARRIENDADPTOENSANTIAGO,Santiago,$260.00,,1.0,1.0,
DEPARTAMENTOPróximoaMaculconQuilín,Macul,$490.000-4%,55m2,2.0,2.0,
DEPARTAMENTOSantaElena898,Santiago,$350.00,,1.0,1.0,
DepartamentoSanPetersburgo6351,SanMiguel,$375.00,45m2,3.0,1.0,
NUEVOAESTRENAR1D1BYESTACIONAMIENTO,LaFlorida,$390.00,39m2,1.0,1.0,1
"CONESTACIONAMIENTOYBODEGA,DPTONUEVO(37598)",Santiago,$369.99,,1.0,1.0,1
SearriendaDpto1dormitorio,Santiago,$265.00,31m2,1.0,1.0,
DepartamentodeundormitorioenIndependencia,Independencia,$310.00,,1.0,1.0,
Searriendadeptoestilomariposa2H2B,Independencia,$400.00,56m2,2.0,2.0,
Arriendopiezaprincipal,LaFlorida,$300.00,120m2,1.0,1.0,1
Searriendadepartamentonuevo3D1B,LaCisterna,$460.00,52m2,3.0,1.0,
Magnificodeptoensantaisabel353,Santiago,$340.00,35m2,1.0,1.0,
GrandepartamentocercanoaplazaÑuñoa,Ñuñoa,$530.00,45m2,1.0,1.0,
"Depto.NOESTADISPONIBLE,inactivoelaviso",Providencia,$540.00,58m2,2.0,1.0,
DEPARTAMENTOSANTIAGOCENTRO-AMUNATEGUIcSDGO,Santiago,$290.00,36m2,1.0,1.0,
DeptoSantiagoCentro,Santiago,$300.00,,1.0,1.0,
ArriendoDpto.SantaIsabel157,Santiago,$450.000-10%,,2.0,2.0,
"Departamento2D1B,conestacionamiento",EstaciónCentral,$348.00,42m2,2.0,1.0,1
Departamentoavsantarosa2648apasosmetroL6,SanJoaquín,$380.00,48m2,3.0,1.0,
Departamento2dormitoriosensanmiguel,SanMiguel,$350.00,42m2,2.0,1.0,
DepartamentoNuevoAPasosDeMetroL1SanAlberto,Santiago,$370.00,32m2,1.0,1.0,
ArriendodepartamentoenIndependencia,Independencia,$350.00,42m2,2.0,1.0,
Departamentodosdormitoriossantiago,Santiago,$380.00,,2.0,1.0,
ArriendohermosodepartamentoenMaipú,Maipú,$460.00,,3.0,1.0,
Departamento1d/1bAmobladoMallFloridaCenter,LaFlorida,$395.00,36m2,1.0,1.0,
Departamentoacondicionado,SanMiguel,$570.00,79m2,2.0,2.0,
"Excelentedepartamentoplenocentro,SantoDomingo",Santiago,$400.00,56m2,2.0,2.0,
SearriendadeptoViveIndependencia,Independencia,$350.00,43m2,2.0,1.0,
ArriendolindodeptoladometroÑuble,Santiago,$310.00,42m2,1.0,1.0,
Arriendodepartamento,Independencia,$300.00,42m2,1.0,1.0,
FercapropiedadesArriendalaCisterna,LaCisterna,$404.00,55m2,2.0,2.0,1
ArriendoDpto3d2b-SantaIsabel/Tocornal,Santiago,$580.00,68m2,3.0,2.0,1
HomeStudiounambiente,Santiago,$280.00,,1.0,1.0,
AmplioDeptoMetroEcuador,EstaciónCentral,$400.00,60m2,2.0,2.0,
DepartamentoenSantiagoCentro,Santiago,$480.00,,2.0,1.0,1
Departamento,Santiago,$450.00,,2.0,2.0,
Departamento1D+1B,EstaciónCentral,$310.00,,1.0,1.0,
Departamento2dormitorios2baños,EstaciónCentral,$360.00,,2.0,2.0,
"Departamento2dormitorios2baños,metroIrarrázava",Santiago,$370.00,,2.0,2.0,
Departamentoestacióncentral,EstaciónCentral,$290.00,,1.0,1.0,
Excelentedptoterrazasdemacul3700,Peñalolén,$700.00,75m2,3.0,2.0,1
Departamentoexcelenteubicación,Recoleta,$340.00,,1.0,1.0,
Arriendodepto2/d1/bconbodega,EstaciónCentral,$300.00,59m2,2.0,1.0,
SeArrienda,Independencia,$380.00,,3.0,1.0,
ArriendoDeptoquintanormal,QuintaNormal,$580.00,60m2,3.0,2.0,
Searriendadepartamento*Juandebarros3885pi,QuintaNormal,$400.00,,2.0,1.0,
ArriendodepartamentoaPasosmetroTOESCA,Santiago,$350.00,48m2,1.0,1.0,
ArriendoDepartamentoenSantiagocentro,Santiago,$360.000-22%,52m2,2.0,2.0,
Departamento2D/1B-1EenStgoCentro,Santiago,$400.00,48m2,2.0,1.0,
deptoseminuevoSucrePedrodeValdivia,Ñuñoa,$870.00,,2.0,2.0,1
"DepartamentoParquearauco,Lascondes",LasCondes,UF47,,3.0,3.0,1
¡¡Departamentoenarriendocondisponibilidad,Independencia,$390.00,48m2,2.0,1.0,
"DepartamentoEnÚltimoPiso,ExcelenteUbicación",LaCisterna,$360.00,48m2,2.0,1.0,
DepartamentoPlazaZañartu,Ñuñoa,$530.00,45m2,2.0,2.0,
Departamento1D+1Bsantapetronila38,EstaciónCentral,$200.00,40m2,1.0,1.0,
Departamentoconexcelenteconectividad,Santiago,$290.00,,1.0,1.0,
Departamentohomeestudioy/ostudio,Santiago,$280.00,30m2,1.0,1.0,1
DepartamentoConEstacionamiento,EstaciónCentral,$365.00,46m2,2.0,1.0,
"BelloDepto.unsoloAmbiente,1baño,terraza",Macul,$320.00,,1.0,1.0,
DepartamentoMetroUniversidaddeChile,Santiago,$450.00,48m2,2.0,1.0,
Arriendodepartamentoricardocumming,Santiago,$360.00,,1.0,1.0,
ArriendodepartamentoMetroVicenteValdes,Santiago,$650.00,54m2,2.0,1.0,1
DepartamentoMETROIRARRÁZAVAL,Ñuñoa,$490.000-2%,35m2,1.0,1.0,
ArriendoDeptoquintanormal,QuintaNormal,$580.00,60m2,3.0,2.0,
DeptofrentemallAraucomaipu,Maipú,$470.00,,2.0,2.0,1
"Departamento3dormitorios2baños,Maipúcentro",Maipú,$520.00,,3.0,2.0,1
"DptoTobalaba7321,laflorida",LaFlorida,$435.00,61m2,2.0,2.0,
DepartamentoenCarlosPezoaVeliz0143,EstaciónCentral,$135.00,,2.0,1.0,
Arriendocasainterior,Huechuraba,$280.000-7%,,1.0,1.0,
Arriendodepto,Independencia,$250.000-17%,,1.0,1.0,
departamento3dy1b,CerroNavia,$360.00,50m2,3.0,1.0,
ArriendoDepartamentoapasosmetroagrícola,Macul,$430.00,38m2,1.0,1.0,1
CómododepartamentoenSanJoaquin,SanJoaquín,$390.00,45m2,2.0,1.0,
SeArriendaDeptoNuevo2D+2BEstiloMariposa,Macul,$500.00,60m2,2.0,2.0,
AmplioDepto3D2B1ESANMIGUEL,SanMiguel,$490.00,66m2,3.0,2.0,1
deparatmentoencolina,Colina,$320.00,65m2,2.0,1.0,1
"DepartamentoMaipú,Condominio,3hab,2baños",Maipú,$580.00,,3.0,2.0,
Ampliodepartamentode3dormitorios,Santiago,$620.00,90m2,3.0,2.0,1
Departamento3Dormitorios1BañoDirectoconeldueño,SanMiguel,$350.00,,3.0,1.0,
SearriendadepartamentoreciénenSantiagocentro,Santiago,$410.00,60m2,2.0,2.0,
SeArriendaDepartamento,Maipú,$465.00,75m2,2.0,2.0,1
Arriendocasadeptoen2°piso100mtsstgocentro,Santiago,$500.00,,2.0,2.0,
DepartamentoarriendoporDiaszenteno,Santiago,$35.00,,1.0,1.0,
Arriendoexcelentedeptoamoblado-fullequipado,Providencia,$480.00,40m2,1.0,1.0,
Departamento2Dormitorios1BañoMetroIrazzarzaval,Santiago,$320.000-6%,,2.0,1.0,
Departamentonuevoyamoblado,Independencia,$350.00,38m2,1.0,1.0,
Searriendadeparatmentoensantigo,Santiago,$550.00,,2.0,2.0,
DepartamentoOctavaAvenidaSanMiguel/3D+2B,SanMiguel,$450.00,65m2,3.0,2.0,
DepartamentoenTalagante,Talagante,$370.00,,3.0,1.0,
ARRIENDODEPARTAMENTOLAFLORIDA|URETABRAVOPROPIEDADES|,LaFlorida,$350.00,,2.0,1.0,
"SearriendadptoSeminuevo,piso22,ComunadeSantiagocentro.",Santiago,$330.00,32m2,1.0,1.0,1
ARRIENDODEPARTAMENTOENPUDAHUEL–DISPONIBILIDADINMEDIATA,Pudahuel,$450.00,,3.0,1.0,1
"DepartamentoPorvenir651,Santiago,RegiónMetropolitana",Santiago,$450.000-10%,62m2,3.0,1.0,
"DEPARTAMENTOAlameda4719,EstaciónCentral.",EstaciónCentral,$270.00,27m2,1.0,1.0,
SEARRIENDAHERMOSODEPARTAMENTOENLACISTERNA,LaCisterna,$350.00,,2.0,1.0,
"DepartamentoAv.PadreHurtado9466,LaCisterna",LaCisterna,$412.00,42m2,2.0,1.0,
Departamentointeriorparcela,Colina,$295.00,,1.0,1.0,
ArriendodptoStudioStgocentro,Santiago,$400.00,36m2,1.0,1.0,
DepartamentoSanMiguelmetroloovalle,SanMiguel,$350.00,,2.0,1.0,
Departamento3D/1B,Santiago,$380.00,55m2,3.0,1.0,
"Departamentobarriouniversitario,grajales",Santiago,UF18,80m2,2.0,1.0,1
"DptoNuevo1Dormitorio,MetroEcuador",EstaciónCentral,$250.00,31m2,1.0,1.0,
Bellodepartamento,Santiago,$315.00,35m2,1.0,1.0,
Searriendadepartamentode4dormitorios,Santiago,$850.00,,4.0,2.0,
"350.000Depto,2dormitorios1baño,2°pisoFull",Santiago,$350.00,45m2,2.0,1.0,
Arriendodepartamentoricardocumming,Santiago,$360.00,,1.0,1.0,
Excelentedepartamentosantiagocentro,Santiago,$450.000-6%,70m2,3.0,2.0,
Searriendadepto2d+1b+estybod-santiagosur,Santiago,$400.000Oportunidad,,2.0,1.0,1
HomeStudiobodegaMetroUdeChileDIegoAlmagro,Santiago,$250.00,,1.0,1.0,
ARRIENDODPTO2D1BMASESTAC./VALOR$350.000.-,LaGranja,$350.00,,2.0,1.0,1
Arriendodepartamentoamoblado1cuadrametroescuelamilitar,LasCondes,$660.00,,1.0,1.0,
"Searriendodepartamentoamoblado,metroescuelamilitar",LasCondes,$640.00,,1.0,1.0,
ARRIENDODPTO2D1BMASESTAC./VALOR$350.000.-,LaGranja,$350.00,,2.0,1.0,1
MetroLasRejas(70282),EstaciónCentral,$240.000-4%,,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$371.01,40m2,2.0,1.0,
DepartamentoCURIÑANCA.,SanMiguel,$250.00,38m2,1.0,1.0,
"DepartamentoAv.PadreHurtado9466,LaCisterna",LaCisterna,$497.00,45m2,3.0,1.0,
"DepartamentoAv.PadreHurtado9466,LaCisterna",LaCisterna,$517.00,45m2,3.0,1.0,
DEPARTAMENTOC36094-77-ArriendoDepartamentoAMOBLADOCerroColorado-2D2B1E1Bo,LasCondes,$1.650.000-3%,97m2,2.0,2.0,
"Arriendo,DEPARTAMENTO,SANTIAGO.2D/1B",Santiago,$180.00,40m2,2.0,1.0,
Departamento1dormitorioAmobladoBarrioUnivers,Santiago,$390.00,38m2,1.0,1.0,
Departamento3D/1B,Santiago,$380.00,55m2,3.0,1.0,
DepartamentoamobladoGeneralGanaSantiago,Santiago,$350.00,22m2,1.0,1.0,
Depto2Hab/1BañoSantaPetronila38piso10,EstaciónCentral,$185.00,40m2,2.0,1.0,
ArriendoDeptodoshab.dosbaños.(Nuevo),Santiago,$470.00,60m2,2.0,2.0,1
ArriendoDept2D-2B-estacionamiento,EstaciónCentral,$430.000-4%,,2.0,2.0,1
Arriendoacogedordepartamento,Santiago,$350.00,45m2,1.0,1.0,
Excelentedepartamento2habitación2baños,Santiago,$400.00,,2.0,2.0,1
DepartamentoSantiagoCentro,Santiago,$500.00,60m2,2.0,2.0,
Céntricoycómododepartamento,Santiago,$600.00,58m2,2.0,2.0,1
Departamentoestacioncentral,EstaciónCentral,$350.00,57m2,2.0,1.0,
DepartamentoapasosMetroLaCisterna2D1B,LaCisterna,$350.00,,2.0,1.0,
Dpto2habitaciones1baño,Independencia,$330.000-3%,50m2,2.0,1.0,
Arriendodepartamentoenquintanormal,QuintaNormal,$450.00,50m2,3.0,1.0,
"ArriendoDeptoPuenteAlto,CondominioLosLirios",PuenteAlto,$580.00,75m2,2.0,2.0,1
"Arriendodepto1dormitorio,vivaceta910",Independencia,$250.000-2%,34m2,1.0,1.0,
DepartamentoMonoambiente,SanMiguel,$280.00,20m2,1.0,1.0,
Searriendadepartamento*Juandebarros3885pi,QuintaNormal,$400.00,,2.0,1.0,
MetroSanAlbertoHurtado2b-2dConOSinEstacionamiento.,EstaciónCentral,$350.00,,2.0,2.0,
Departamentointeriorindependiente,Pudahuel,$250.00,,1.0,1.0,1
Depto.LaFloridaWalkerMartinez288(2D2BE),LaFlorida,$420.00,,2.0,2.0,1
Acogedordepto1D1ByEST-SantaElvira-MetroIrarrázaval,Santiago,$400.00,,1.0,1.0,1
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$360.00,42m2,2.0,1.0,
DEPARTAMENTOLaCoruña/Abtao,EstaciónCentral,$490.00,55m2,2.0,2.0,
DEPARTAMENTOCompañía-BarrosArana,QuintaNormal,$280.00,47m2,2.0,1.0,
DEPARTAMENTOYUNGAY,QuintaNormal,$390.00,49m2,3.0,1.0,
DepartamentoSanMartin,Santiago,$280.00,,1.0,1.0,
"Arriendo,DEPARTAMENTO,EstaciónCentral.2D/1B",EstaciónCentral,$295.00,42m2,2.0,1.0,
Arriendocercadelmetroysupermercado,Santiago,$280.00,38m2,1.0,1.0,
"Excelentedepartamentocasinuevo,Catedralpiso8",Santiago,$430.000-19%,42m2,2.0,2.0,
AcogedorDepartamentoenSantiagoCentro,Santiago,$320.00,30m2,1.0,1.0,
"Departamento2piezas,2bañosyestacionamiento.",EstaciónCentral,$400.00,,2.0,2.0,1
Hermosodeptometrohospitales,Independencia,$300.00,,2.0,1.0,
"DEPARTAMENTOENLACISTERNA,42m2,2DORMITORIOS",LaCisterna,UF11,42m2,2.0,1.0,1
Arriendodptocongastoscomunesincluidos,LaCisterna,$460.00,60m2,2.0,1.0,1
DptoUbicadoAvMattaconSantaRosa,Santiago,$480.00,,2.0,1.0,
Departamento,Ñuñoa,$520.00,,1.0,1.0,
",DepartamentoenLaCisterna",LaCisterna,$360.00,25m2,2.0,1.0,
DepartamentoSantiagocentro,Santiago,$280.00,30m2,1.0,1.0,
Arriendodepartamento,Santiago,$450.00,,2.0,1.0,1
DepartamentoAmobladoMetroToesca,Santiago,$500.00,,1.0,1.0,
Depto.2Dormitorio+2Baños+Terrazasincomisi,Santiago,$380.00,48m2,2.0,2.0,
DepartamentoEnBarrioElLlanoSubercaseaux,SanMiguel,$550.00,,2.0,2.0,
SeArriendaDepartamentoTucapelJiménez,Santiago,$280.00,,1.0,1.0,
"Bellisimo,iluminadoyfrescodepto.1h-1b",Santiago,$275.00,35m2,1.0,1.0,1
Arriendocasadeptoen2°piso100mtsstgocentro,Santiago,$500.00,,2.0,2.0,
DepartamentoenCondominioMetroLosQuillayes,LaFlorida,$510.00,52m2,2.0,1.0,1
Searriendadepartamento,EstaciónCentral,$400.00,,2.0,2.0,
Depto55mts2adosminutosmetro,EstaciónCentral,$450.00,55m2,2.0,2.0,1
ARRIENDOMODERNODEPARTAMENTOENMACUL,Macul,$450.00,43m2,1.0,1.0,1
Searriendadepto.interior,LaCisterna,$300.00,,1.0,1.0,1
departamentointerior,LaPintana,$360.00,,2.0,1.0,
Departamentonuevoenarriendotipomariposa,Huechuraba,UF17,60m2,2.0,2.0,1
DeptorentaVillanueva,Ñuñoa,$410.00,35m2,1.0,1.0,
DeptoPresidenteRiescoconAlderete3D2B,Santiago,UF34,110m2,3.0,2.0,1
DEPARTAMENTO1D/1B/EST-METROÑuble(Santiago),Santiago,$400.00,42m2,1.0,1.0,1
MetroSanAlbertoHurtadoluminosoESTUDIO,EstaciónCentral,$180.00,,1.0,1.0,
¡¡HermosoDeptoAmoblado1D+1BCercanoAMetroCumming!!,Santiago,$260.00,,1.0,1.0,
Searriendadepartamento,LaPintana,$300.00,40m2,2.0,1.0,
DepartamentoEnelcorazóndelLlano,SanMiguel,$480.00,60m2,2.0,2.0,1
PATRICIOLYNCHN°1650DPTO.1505C3/1-QUINTANORMAL,QuintaNormal,$300.000-6%,,3.0,1.0,
DepartamentoapasosdelMETROECUADOR,EstaciónCentral,$430.00,64m2,3.0,1.0,
"Studio,CarlosPezoaVeliz0143",EstaciónCentral,$210.00,,1.0,1.0,
Arriendodepartamento1D+1B,SanMiguel,$300.00,,1.0,1.0,
Depto.conampliodormitorioenSantiagocentro,Santiago,$350.00,50m2,1.0,1.0,
Barrioelllano-preciosavistadespejada,LasCondes,$330.00,6m2,1.0,1.0,
Cómododepartamentoamoblado,Santiago,$450.00,58m2,2.0,2.0,
Searriendadptogastoscomunesincluidosenarrie,Maipú,$500.00,,2.0,2.0,1
ExcelentedepartamentoapasosmetroC.Valdovino,Macul,$580.00,67m2,3.0,2.0,1
"AcogedorDepartamento,cercanosupermercadoycol",LasCondes,UF22,73m2,3.0,2.0,1
DepartamentoenBlancoGarcés,EstaciónCentral,$220.00,22m2,1.0,1.0,
"Dpto.ensegundopiso,60m2,comunaLoPrado,",LoPrado,$420.00,60m2,2.0,1.0,
DeptoSantiagoCentroFrenteParquelosreyes,LaReina,$370.00,50m2,2.0,2.0,
DEPARTAMENTOLazo,SanMiguel,$460.00,51m2,2.0,1.0,
BellodepartamentoEstudio-MetroQuintaNormal,QuintaNormal,$250.00,,1.0,1.0,
BelloEstudio-SantoDomingo-MetroQuintaNormal,QuintaNormal,$250.00,,1.0,1.0,
"DEPARTAMENTOAlameda4719,EstaciónCentral.",EstaciónCentral,$310.00,27m2,1.0,1.0,
DepartamentoTrinidadRamírez654,LaCisterna,$318.00,44m2,2.0,2.0,
DepartamentoSanPetersburgo6351,SanMiguel,$375.00,45m2,3.0,1.0,
AlonsodeOvalle2D2BEstacionamientoyB.Dueño,Santiago,$490.00,65m2,2.0,2.0,1
DepartamentoenSantiagoCentro,Santiago,$480.00,,2.0,1.0,1
departamento3dy1b,CerroNavia,$360.00,50m2,3.0,1.0,
Searriendahermosodepartamentointerioramoblado,LaFlorida,$270.00,24m2,1.0,1.0,
DepartamentoHuérfanos-MacIver,Santiago,$230.000-8%,40m2,1.0,1.0,
DepartamentoInteriorAmoblado-LaFlorida,LaFlorida,$350.00,36m2,1.0,1.0,
"Deptoa2cuadrasMetroRepública,Alameda2601",Santiago,$350.00,53m2,1.0,1.0,
330.000departamentosanmartin898piso8,Santiago,$330.00,38m2,1.0,1.0,1
Arriendodepartamentointerior-ComunaLaGranja,LaGranja,$300.00,50m2,1.0,1.0,
Departamentointerior,PedroAguirreCerda,$280.00,,1.0,1.0,1
DepartametoP.19VicuñaMackenaLaFlorida,Santiago,$280.00,40m2,2.0,1.0,
"Tresdormitorios,dosbaños,metroSantaIsabel",Santiago,$490.00,,3.0,2.0,
Aariendoloft,Santiago,$430.00,40m2,1.0,1.0,
1Dormitorio1BañoproximoametroULA,RegiónMetropolitana,$320.00,,1.0,1.0,
ArriendoÑuñoaEspectaculardepartamentoNuevo,Ñuñoa,UF21-13%,,2.0,2.0,1
DEPARTAMENTO1DORMITORIO1BAÑO(86189),Santiago,$285.00,,1.0,1.0,
GAMERO/U.DECHILE(63088),Independencia,$390.000-3%,,2.0,2.0,
DEPARTAMENTOPróximoaMaculconQuilín,Macul,$490.000-4%,55m2,2.0,2.0,
DEPARTAMENTOEmbajadorQuintana4334,EstaciónCentral,$280.00,,2.0,1.0,
DEPARTAMENTONuevaAndresBello1890,Independencia,$189.00,,1.0,1.0,
"Searriendadepartamento,sectorWalkerMartínez",LaFlorida,$500.00,,2.0,2.0,
Departamentoenarriendo,Santiago,$500.00,68m2,3.0,2.0,
"ArriendoDepto02dormitorios02baños,recoleta",Recoleta,$390.00,67m2,2.0,2.0,
Arriendo2H2BMetroMacul,Macul,$450.00,57m2,2.0,2.0,1
DepartamentoDISPONIBLE,QuintaNormal,$330.00,,2.0,1.0,
IncreíbleDepartamentoArriendoenIndependencia,Independencia,$350.00,50m2,2.0,1.0,
Searriendadepartamentoenindependencia,Independencia,$430.00,48m2,2.0,1.0,1
VistaDespejadaa2cuadrasdelmetro,Santiago,$300.000-3%,33m2,1.0,1.0,
EdificioSmartVicuña,SanJoaquín,$500.00,40m2,1.0,1.0,
Departamento3y4habitacionesvitacura,Vitacura,$1.390.000,170m2,4.0,3.0,1
Arriendodepartamentoconestacionamientolapinta,LaPintana,$400.00,55m2,3.0,1.0,1
hermososdepartamentos,Independencia,$355.00,43m2,1.0,1.0,
DepartamentoÑuñoa2D2BAv.Macul,Ñuñoa,$480.00,55m2,2.0,2.0,
DepartametoP.19VicuñaMackenaLaFlorida,Santiago,$280.00,40m2,2.0,1.0,
"Departamento,Stgo-Centro,1d-1bcercanoMetroSantaAna,Sudueño",Santiago,$280.00,,1.0,1.0,
"DPTO3Dorm,2baños,1estac,1bodCERCADELMETRO",Macul,$580.00,78m2,3.0,2.0,1
ArriendoDpto1DormitorioEstacionamiento&BodegaCod.416,Santiago,$400.00,,1.0,1.0,1
AmpliodepartamentoenMaipu,Maipú,$400.00,,3.0,1.0,
DepartamentoenarriendoIncluyeestacionamientoybodega,Macul,$500.00,,2.0,2.0,1
"1d,1bConEstacionamiento-SantaIsabel797,Santiago",Santiago,$300.00,32m2,1.0,1.0,1
"Depto.amplioenSanMiguel,2habitaciones1baño",PuenteAlto,$420.00,,2.0,1.0,1
ARRIENDODEPARTAMENTOINTERIOR-MAIPU,Maipú,$300.00,,1.0,1.0,
Departamento2dormitoriosmetroloovalle,SanMiguel,$350.00,,2.0,1.0,1
"3Hab,1Bañ,JuandeBarros3885,gastocomún$60.000,",QuintaNormal,$360.00,,3.0,1.0,
Departamento1D1BenVicuñaMackenna,LaFlorida,$320.00,,1.0,1.0,
"Metro,Independencia/Maruri(93856)",Independencia,$215.00,,1.0,1.0,
"Departamento3dormitorios,2baños,balcón,estacionamientoybodega",Independencia,$600.00,75m2,3.0,2.0,1
SALESIANOS/GRANAVENIDA,SanMiguel,$1.500.000-6%,,4.0,3.0,2
DepartamentoENRRIQUEOLIVARES,LaFlorida,$1.000.000-3%,88m2,3.0,2.0,
